0|0,0|0,35|8,43|8,5|0,5|0,5|0,5|0,5|0,5|0,159|0,159|0,5|0,5|0,5|0,5|0,5|0,5|0,43|8,35|8,0|0,44|8,5|0,5|0,5|0
0|0,0|0,35|8,43|8,5|0,5|0,5|0,5|0,5|0,159|3,159|0,159|0,159|3,5|0,5|0,5|0,5|0,5|0,43|8,35|8,0|0,44|8,5|0,5|0,5|0
0|0,0|0,0|0,35|8,35|8,35|8,35|8,35|8,35|8,159|3,159|0,159|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,35|8,0|0,35|8,35|8,35|8,35|8
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,35|8,159|3,159|0,159|0,159|3,5|0,5|0,5|0,5|0,5|0,43|8,35|8,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,35|8,159|3,159|0,159|0,5|0,5|0,5|0,5|0,5|0,5|0,43|8,35|8,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,35|8,43|8,35|8,159|0,5|0,5|0,5|0,5|0,5|0,43|8,35|8,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,109|0,109|1,109|0,0|0,35|8,35|8,35|8,35|8,35|8,35|8,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,44|0,0|0,44|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,44|0,44|0,44|0,44|0,44|0,44|0,44|0,44|0,0|0,0|0,0|0,44|0,44|0,44|0,44|0,44|0,44|0,44|0,44|0,44|0,44|0,44|0,44|0,44|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,1|0
44|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|0,159|0,159|0,159|0,159|0,159|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|0,159|0,71|2,159|0,159|0,0|0,53|5,0|0,53|5,0|0,44|8,159|0,0|0,18|1,35|8,159|0,159|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|0,159|3,0|0,0|0,197|1,0|0,0|0,65|5,0|0,0|0,44|8,156|3,0|0,35|8,35|8,159|3,159|3
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|0,159|3,0|0,0|0,159|3,0|0,53|4,0|0,53|4,0|0,44|8,156|3,0|0,44|8,35|8,5|0,5|0
0|0,0|0,0|0,159|0,159|0,159|0,159|0,159|0,159|0,159|3,0|0,0|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,159|0,0|0,44|8,35|8,5|0,5|0
0|0,0|0,159|0,44|8,0|0,53|5,0|0,53|5,0|0,159|3,0|0,0|0,159|3,0|0,53|5,0|0,53|5,0|0,44|8,156|3,0|0,44|8,35|8,5|0,5|0
0|0,0|0,156|2,44|8,0|0,0|0,65|5,0|0,0|0,197|3,0|0,0|0,197|1,0|0,0|0,65|5,0|0,0|0,44|8,156|3,0|0,35|8,35|8,159|3,159|3
0|0,0|0,156|2,44|8,0|0,53|4,0|0,53|4,0|0,159|3,0|0,0|0,159|3,0|0,53|4,0|0,53|4,0|0,44|8,156|3,0|0,18|1,35|8,168|1,168|1
0|0,0|0,159|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,0|0,0|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,159|0,0|0,18|1,35|8,168|1,168|1
0|0,0|0,156|2,44|8,0|0,53|5,0|0,53|5,0|0,159|3,0|0,0|0,159|3,0|0,53|5,0|0,53|5,0|0,44|8,156|3,0|0,18|1,35|8,168|1,168|1
0|0,0|0,156|2,44|8,0|0,0|0,65|5,0|0,0|0,197|3,0|0,0|0,197|1,0|0,0|0,65|5,0|0,0|0,44|8,156|3,0|0,18|1,35|8,168|1,168|1
0|0,0|0,156|2,44|8,0|0,53|4,0|0,53|4,0|0,159|3,0|0,0|0,159|3,0|0,53|4,0|0,53|4,0|0,44|8,156|3,0|0,18|1,35|8,168|1,168|1
0|0,0|0,159|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,0|0,0|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,159|0,0|0,35|8,35|8,159|3,159|3
0|0,0|0,156|2,44|8,0|0,53|5,0|0,53|5,0|0,159|3,0|0,0|0,159|3,0|0,53|5,0|0,53|5,0|0,44|8,156|3,0|0,44|8,5|0,5|0,5|0
0|0,0|0,156|2,44|8,0|0,0|0,65|5,0|0,0|0,197|3,0|0,0|0,197|1,0|0,0|0,65|5,0|0,0|0,44|8,156|3,0|0,44|8,5|0,5|0,5|0
0|0,0|0,159|0,44|8,0|0,53|4,0|0,53|4,0|0,159|3,0|0,0|0,159|3,0|0,53|4,0|0,53|4,0|0,44|8,156|3,0|0,44|8,5|0,5|0,5|0
0|0,0|0,0|0,159|0,159|3,159|3,159|3,159|3,159|3,159|3,0|0,0|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,159|0,0|0,159|3,159|3,159|3,159|3
0|0,0|0,0|0,85|0,159|0,0|0,0|0,0|0,0|0,159|3,0|0,0|0,159|3,0|0,53|5,0|0,53|5,0|0,44|8,156|3,0|0,44|8,5|0,5|0,5|0
0|0,0|0,0|0,18|1,159|0,0|0,0|0,0|0,0|0,159|3,0|0,0|0,197|1,0|0,0|0,65|5,0|0,0|0,44|8,156|3,0|0,44|8,5|0,5|0,5|0
0|0,0|0,0|0,0|0,159|0,0|0,0|0,0|0,0|0,159|3,0|0,0|0,159|3,0|0,53|4,0|0,53|4,0|0,44|8,156|3,0|0,44|8,5|0,5|0,5|0
0|0,0|0,0|0,0|0,159|0,0|0,0|0,0|0,0|0,159|3,0|0,0|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,159|0,0|0,159|3,159|3,159|3,159|3
0|0,0|0,0|0,18|1,159|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|3,0|0,53|5,0|0,53|5,0|0,44|8,156|3,0|0,44|8,5|0,5|0,5|0
0|0,0|0,251|14,251|14,159|0,159|3,159|3,159|3,159|3,159|3,0|0,0|0,197|1,0|0,0|0,65|5,0|0,0|0,44|8,156|3,0|0,44|8,5|0,5|0,5|0
0|0,0|0,0|0,160|0,102|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|3,0|0,53|4,0|0,53|4,0|0,44|8,156|3,0|0,44|8,5|0,5|0,5|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,159|0,0|0,35|8,35|8,35|8,35|8
0|0,0|0,0|0,160|0,102|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|3,0|0,53|5,0|0,53|5,0|0,44|8,156|3,0|0,0|0,0|0,0|0,0|0
0|0,0|0,251|14,251|14,159|0,159|3,159|3,159|3,159|3,159|3,0|0,0|0,197|1,0|0,0|0,65|5,0|0,0|0,44|8,156|3,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,38|1,159|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|3,0|0,53|4,0|0,53|4,0|0,44|8,156|3,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,159|0,0|0,0|0,0|0,0|0,159|3,0|0,0|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,159|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,18|1,159|0,0|0,193|1,193|1,193|1,159|3,0|0,0|0,159|3,0|0,53|5,0|0,53|5,0|0,44|8,156|3,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,18|1,159|0,0|0,0|0,0|0,0|0,159|3,0|0,0|0,197|1,0|0,0|0,65|5,0|0,0|0,44|8,156|3,0|0,44|0,44|0,44|0,44|0
0|0,0|0,0|0,0|0,159|0,0|0,193|0,193|0,193|0,159|3,0|0,0|0,159|3,0|0,53|4,0|0,53|4,0|0,44|8,156|3,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,159|0,159|3,159|3,159|3,159|3,159|3,159|3,0|0,0|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,159|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,159|0,44|8,0|0,53|5,0|0,53|5,0|0,159|3,0|0,0|0,159|3,0|0,53|5,0|0,53|5,0|0,44|8,156|3,0|0,0|0,0|0,0|0,0|0
0|0,0|0,156|2,44|8,0|0,0|0,65|5,0|0,0|0,197|3,0|0,0|0,197|1,0|0,0|0,65|5,0|0,0|0,44|8,156|3,0|0,159|0,159|0,159|0,159|0
0|0,0|0,156|2,44|8,0|0,53|4,0|0,53|4,0|0,159|3,0|0,0|0,159|3,0|0,53|4,0|0,53|4,0|0,44|8,156|3,0|0,44|8,0|0,53|5,0|0
0|0,0|0,159|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,0|0,0|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,159|0,0|0,44|8,0|0,0|0,65|5
0|0,0|0,156|2,44|8,0|0,53|5,0|0,53|5,0|0,159|3,0|0,0|0,159|3,0|0,53|5,0|0,53|5,0|0,44|8,156|3,0|0,44|8,0|0,53|4,0|0
0|0,0|0,156|2,44|8,0|0,0|0,65|5,0|0,0|0,197|3,0|0,0|0,197|1,0|0,0|0,65|5,0|0,0|0,44|8,156|3,0|0,159|3,159|3,159|3,159|3
0|0,0|0,156|2,44|8,0|0,53|4,0|0,53|4,0|0,159|3,0|0,0|0,159|3,0|0,53|4,0|0,53|4,0|0,44|8,156|3,0|0,44|8,0|0,53|5,0|0
0|0,0|0,159|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,0|0,0|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,159|0,0|0,44|8,0|0,0|0,65|5
0|0,0|0,156|2,44|8,0|0,53|5,0|0,53|5,0|0,159|3,0|0,0|0,159|3,0|0,53|5,0|0,53|5,0|0,44|8,156|3,0|0,44|8,0|0,53|4,0|0
0|0,0|0,156|2,44|8,0|0,0|0,65|5,0|0,0|0,197|3,0|0,0|0,197|1,0|0,0|0,65|5,0|0,0|0,44|8,156|3,0|0,159|3,159|3,159|3,159|3
0|0,0|0,159|0,44|8,0|0,53|4,0|0,53|4,0|0,159|3,0|0,0|0,159|3,0|0,53|4,0|0,53|4,0|0,44|8,156|3,0|0,44|8,0|0,53|5,0|0
0|0,0|0,0|0,159|0,159|0,159|0,159|0,159|0,159|0,159|3,0|0,0|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,159|0,0|0,44|8,0|0,0|0,65|5
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|0,159|3,0|0,0|0,159|3,0|0,53|5,0|0,53|5,0|0,44|8,156|3,0|0,44|8,0|0,53|4,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|0,159|3,0|0,0|0,197|1,0|0,0|0,65|5,0|0,0|0,44|8,156|3,0|0,159|0,159|3,159|3,159|3
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|0,71|0,159|0,159|0,0|0,53|4,0|0,53|4,0|0,44|8,159|0,0|0,85|0,159|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|0,159|0,159|0,159|0,159|0,159|0,0|0,0|0,18|1,159|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,77|2,0|0,159|0,159|0,159|0,159|0,159|0,159|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|0,159|0,71|0,159|0,159|0,0|0,0|0,47|0,0|0,0|0,0|0,159|0,0|0,44|8,5|0,5|0,5|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|0,159|3,0|0,77|1,197|0,0|0,0|0,65|5,0|0,0|0,0|0,102|0,0|0,44|8,5|0,5|0,5|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|0,159|3,0|0,0|0,159|3,0|0,0|0,47|0,0|0,0|0,0|0,102|0,0|0,44|8,5|0,5|0,5|0
0|0,0|0,0|0,159|0,159|0,159|0,159|0,159|0,159|0,159|3,0|0,0|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,159|0,0|0,35|8,35|8,35|8,35|8
0|0,0|0,159|0,0|0,0|0,0|0,47|0,0|0,0|0,159|3,0|0,0|0,159|3,0|0,0|0,47|0,0|0,0|0,0|0,102|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,102|0,0|0,0|0,0|0,65|5,0|0,0|0,197|0,0|0,0|0,197|0,0|0,0|0,65|5,0|0,0|0,0|0,102|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,102|0,0|0,0|0,0|0,47|0,0|0,0|0,159|3,0|0,0|0,159|3,0|0,0|0,47|0,0|0,0|0,0|0,102|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,159|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,0|0,0|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,159|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,102|0,0|0,0|0,0|0,47|0,0|0,0|0,159|3,0|0,0|0,159|3,0|0,0|0,47|0,0|0,0|0,0|0,102|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,102|0,0|0,0|0,0|0,65|5,0|0,0|0,197|0,0|0,0|0,197|0,0|0,0|0,65|5,0|0,0|0,0|0,102|0,0|0,44|0,44|0,44|0,44|0
0|0,0|0,102|0,0|0,0|0,0|0,47|0,0|0,0|0,159|3,0|0,0|0,159|3,0|0,0|0,47|0,0|0,0|0,0|0,102|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,159|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,0|0,0|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,159|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,102|0,0|0,0|0,0|0,47|0,0|0,0|0,159|3,0|0,0|0,159|3,0|0,0|0,47|0,0|0,0|0,0|0,102|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,102|0,0|0,0|0,0|0,65|5,0|0,0|0,197|0,0|0,0|0,197|0,0|0,0|0,65|5,0|0,0|0,0|0,102|0,0|0,159|0,159|0,159|0,159|0
0|0,0|0,159|0,0|0,0|0,0|0,47|0,0|0,0|0,159|3,0|0,0|0,159|3,0|0,0|0,47|0,0|0,0|0,0|0,102|0,0|0,44|8,0|0,53|5,0|0
0|0,0|0,0|0,159|0,159|3,159|3,159|3,159|3,159|3,159|3,0|0,0|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,159|0,0|0,44|8,0|0,0|0,65|5
0|0,0|0,0|0,18|1,159|0,0|0,0|0,0|0,0|0,159|3,0|0,0|0,159|3,0|0,0|0,47|0,0|0,0|0,0|0,102|0,0|0,44|8,0|0,53|4,0|0
0|0,0|0,0|0,0|0,102|0,0|0,0|0,0|0,0|0,159|3,0|0,0|0,197|0,0|0,0|0,65|5,0|0,0|0,0|0,102|0,0|0,159|3,159|3,159|3,159|3
0|0,0|0,0|0,0|0,159|0,0|0,0|0,0|0,0|0,159|3,0|0,0|0,159|3,0|0,0|0,47|0,0|0,0|0,0|0,102|0,0|0,44|8,0|0,53|5,0|0
0|0,0|0,0|0,0|0,102|0,0|0,0|0,0|0,0|0,159|3,0|0,0|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,159|0,0|0,44|8,0|0,0|0,65|5
0|0,0|0,0|0,0|0,159|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|3,0|0,0|0,47|0,0|0,0|0,0|0,102|0,0|0,44|8,0|0,53|4,0|0
0|0,0|0,251|14,251|14,159|0,159|3,159|3,159|3,159|3,159|3,0|0,0|0,197|0,0|0,0|0,65|5,0|0,0|0,0|0,102|0,0|0,159|3,159|3,159|3,159|3
0|0,0|0,0|0,160|0,102|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|3,0|0,0|0,47|0,0|0,0|0,0|0,102|0,0|0,44|8,0|0,53|5,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,159|0,0|0,44|8,0|0,0|0,65|5
0|0,0|0,0|0,160|0,102|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,159|3,0|0,0|0,47|0,0|0,0|0,0|0,102|0,0|0,44|8,0|0,53|4,0|0
0|0,0|0,251|14,251|14,159|0,159|3,159|3,159|3,159|3,159|3,0|0,0|0,197|0,0|0,0|0,65|5,0|0,0|0,0|0,102|0,0|0,159|0,159|3,159|3,159|3
0|0,0|0,0|0,0|0,159|0,0|0,0|0,0|0,177|0,183|4,177|3,0|0,159|3,0|0,0|0,47|0,0|0,0|0,0|0,102|0,0|0,85|0,159|0,0|0,0|0
0|0,0|0,0|0,0|0,102|0,0|0,0|0,0|0,0|0,159|3,0|0,0|0,159|3,159|3,159|3,159|3,159|3,159|3,159|3,159|0,0|0,18|1,159|0,0|0,0|0
